ano,justica,sigla,seq_orgao,apublic2,cncfem,exejudcrimfem,exejudpcrimfem,sentcfem,sentjudcrimfem,tbaixcfem,tbaixjudcrimfem,inqarqfem,inqcpfem,inqnfem,inqpfem,pop_fem,h2m,inqn.hm,inqn.h2m,cncfem.h2m
"2017,Estadual,TJCE,13,1648,46,0,1,17,0,16,0,2,10,15,28,4623464,""46,23464"",""0,474535976"",""47,45359756"",""0,994925017"""
"2017,Estadual,TJDFT,14,45681,78,14,13,88,5,47,0,3,75,58,8,1586184,""15,86184"",""10,13816808"",""1013,816808"",""4,917462287"""
"2017,Estadual,TJES,15,20103,20,8,10,23,0,31,0,1,21,22,4,2038182,""20,38182"",""3,006600981"",""300,6600981"",""0,981266639"""
"2017,Estadual,TJGO,16,16820,78,253,1741,85,0,14,0,12,32,25,111,3412269,""34,12269"",""1,475264699"",""147,5264699"",""2,285869021"""
"2017,Estadual,TJMA,17,19344,12,0,1,7,0,0,0,2,31,11,15,3527669,""35,27669"",""0,365680567"",""36,5680567"",""0,340167969"""
"2017,Estadual,TJMG,18,190613,76,12,17,11,2,9,4,0,1,91,43,10728734,""107,28734"",""4,03421317"",""403,421317"",""0,708378081"""
"2017,Estadual,TJMS,19,42706,55,5,1,20,0,17,0,78,45,78,8,1361652,""13,61652"",""10,10904401"",""1010,904401"",""4,039211193"""
"2017,Estadual,TJMT,20,29807,83,29,77,52,6,106,2,83,67,96,80,1637037,""16,37037"",""5,601583837"",""560,1583837"",""5,070135861"""
"2017,Estadual,TJPA,21,15177,44,4,7,10,2,11,8,22,44,38,9,4148758,""41,48758"",""0,932568253"",""93,2568253"",""1,060558365"""
"2017,Estadual,TJPB,22,5308,22,0,3,2,1,5,0,0,21,3,3,2075714,""20,75714"",""1,672195688"",""167,2195688"",""1,059876264"""
"2017,Estadual,TJPE,23,27894,37,1,1,13,0,10,0,8,18,31,9,4917067,""49,17067"",""1,064455701"",""106,4455701"",""0,752481103"""
"2017,Estadual,TJPI,24,12805,34,0,0,0,0,7,0,4,12,21,10,1641382,""16,41382"",""1,06983018"",""106,983018"",""2,071425177"""
"2017,Estadual,TJPR,25,124444,162,22,50,83,22,1381,4,0,945,436,1080,5759373,""57,59373"",""1,677092281"",""167,7092281"",""2,812806186"""
"2017,Estadual,TJRJ,26,166684,84,0,0,31,0,13,0,7,0,14,5,8745600,""87,456"",""5,101308086"",""510,1308086"",""0,960482986"""
"2017,Estadual,TJRN,27,15658,7,0,0,0,0,0,0,0,7,37,7,1792387,""17,92387"",""0,95961419"",""95,96141905"",""0,390540659"""
"2017,Estadual,TJRO,28,13784,21,2,7,10,0,8,0,0,18,14,3,886768,""8,86768"",""3,001912563"",""300,1912563"",""2,368150407"""
"2017,Estadual,TJRR,29,7663,6,3,5,2,1,2,3,2,5,5,0,257119,""2,57119"",""4,040930464"",""404,0930464"",""2,333549835"""
"2017,Estadual,TJRS,30,295460,258,54,263,252,8,187,12,28,258,285,113,5811701,""58,11701"",""10,4153672"",""1041,53672"",""4,439319917"""
"2017,Estadual,TJSC,31,73951,18,0,0,41,4,27,0,9,22,7,5,3527313,""35,27313"",""3,773127023"",""377,3127023"",""0,510303452"""
"2017,Estadual,TJSE,32,18068,18,1,3,3,1,3,1,2,23,4,2,1176109,""11,76109"",""1,8952325"",""189,52325"",""1,53047039"""
"2017,Estadual,TJSP,33,769403,366,0,0,488,0,428,0,74,226,329,407,23152046,""231,52046"",""3,254960706"",""325,4960706"",""1,580853804"""
"2017,Estadual,TJTO,34,15457,14,3,5,7,0,10,0,3,0,8,8,763106,""7,63106"",""3,462166462"",""346,2166462"",""1,834607512"""
"2017,Estadual,TJ,999991,1960784,1582,413,2210,1270,52,2349,34,341,1890,1644,1975,105954973,""1059,54973"",""3,158398238"",""315,8398238"",""1,493087068"""
"2018,Estadual,TJAC,8,5545,13,2,0,15,0,6,0,0,2,5,1,432802,""4,32802"",""7,39137065"",""739,137065"",""3,003682977"""
"2018,Estadual,TJAL,9,700,13,14,0,2,0,2,0,1,14,15,1,1713033,""17,13033"",""0,288961158"",""28,89611584"",""0,758887891"""
"2018,Estadual,TJAM,10,0,11,9,12,8,0,9,0,0,8,11,13,2027203,""20,27203"",""3,116116146"",""311,6116146"",""0,54261956"""
"2018,Estadual,TJAP,11,473,5,0,0,2,0,1,0,0,0,0,0,414286,""4,14286"",""0,072413743"",""7,241374316"",""1,206895719"""
"2018,Estadual,TJBA,12,21470,21,0,0,1,0,2,1,1,0,0,0,7543886,""75,43886"",""0,000397673"",""0,039767303"",""0,278371121"""
"2018,Estadual,TJCE,13,6545,70,1,1,54,0,25,0,1,26,37,65,4651751,""46,51751"",""0,825065658"",""82,50656581"",""1,504809694"""
"2018,Estadual,TJDFT,14,50127,92,20,58,130,9,50,0,2,90,91,30,1552397,""15,52397"",""10,58878624"",""1058,878624"",""5,926319105"""
"2018,Estadual,TJES,15,20188,37,1,3,19,4,10,4,1,15,12,0,2015869,""20,15869"",""3,185226818"",""318,5226818"",""1,835436727"""
"2018,Estadual,TJGO,16,17269,66,252,1993,119,0,25,0,11,23,46,100,3483944,""34,83944"",""1,867997878"",""186,7997878"",""1,894404732"""
"2018,Estadual,TJMA,17,18481,22,1,1,5,0,5,0,7,78,34,35,3545219,""35,45219"",""0,52380403"",""52,38040302"",""0,620554048"""
"2018,Estadual,TJMG,18,194715,156,12,25,40,1,22,4,0,1,161,44,10688666,""106,88666"",""4,379592364"",""437,9592364"",""1,459489893"""
"2018,Estadual,TJMS,19,46835,72,10,15,65,1,42,0,90,55,90,5,1379155,""13,79155"",""9,642861027"",""964,2861027"",""5,220587969"""
"2018,Estadual,TJMT,20,27848,108,51,91,60,4,63,17,120,111,153,121,1684738,""16,84738"",""7,278876597"",""727,8876597"",""6,410492314"""
"2018,Estadual,TJPA,21,15568,22,3,6,30,3,18,4,30,22,56,13,4221586,""42,21586"",""1,354467255"",""135,4467255"",""0,521131158"""
"2018,Estadual,TJPB,22,12180,38,0,3,14,0,4,0,2,35,12,20,2060728,""20,60728"",""2,030835705"",""203,0835705"",""1,844008525"""
"2018,Estadual,TJPE,23,21449,55,6,5,21,0,18,4,7,23,37,16,4929020,""49,2902"",""1,20733939"",""120,733939"",""1,115840471"""
"2018,Estadual,TJPI,24,11941,42,1,1,0,0,28,0,5,11,16,10,1664465,""16,64465"",""0,697521426"",""69,75214258"",""2,523333323"""
"2018,Estadual,TJPR,25,179346,201,77,75,84,4,91,6,4,9,252,76,5773641,""57,73641"",""3,629425522"",""362,9425522"",""3,481338725"""
"2018,Estadual,TJRJ,26,165534,64,27,29,148,0,84,1,10,10,26,1,8976287,""89,76287"",""5,103000829"",""510,3000829"",""0,71298968"""
"2018,Estadual,TJRN,27,22618,15,0,0,343,0,7,0,3,13,48,2,1778080,""17,7808"",""1,716458202"",""171,6458202"",""0,843606587"""
"2018,Estadual,TJRO,28,10521,23,12,12,21,0,23,5,1,26,15,3,863099,""8,63099"",""3,072648676"",""307,2648676"",""2,664815971"""
"2018,Estadual,TJRR,29,2753,4,1,14,4,0,5,2,12,4,7,3,283651,""2,83651"",""3,268100588"",""326,8100588"",""1,410183641"""
"2018,Estadual,TJRS,30,278207,281,59,320,435,14,225,16,25,281,300,247,5815145,""58,15145"",""11,58646947"",""1158,646947"",""4,832209687"""
"2018,Estadual,TJSC,31,83631,35,1,1,24,0,19,0,9,38,15,8,3564763,""35,64763"",""3,222654634"",""322,2654634"",""0,981832453"""
"2018,Estadual,TJSE,32,20484,20,4,6,12,1,7,1,3,27,7,494,1171067,""11,71067"",""2,049413057"",""204,9413057"",""1,707844214"""
"2018,Estadual,TJSP,33,791189,359,0,1,560,0,448,0,66,187,276,305,23380035,""233,80035"",""3,389729742"",""338,9729742"",""1,535498129"""
"2018,Estadual,TJTO,34,19623,22,8,12,9,2,22,2,14,11,14,6,765584,""7,65584"",""3,584191937"",""358,4191937"",""2,873623273"""
"2019,Estadual,TJAC,8,4783,14,0,0,20,0,13,0,2,0,4,2,439111,""4,39111"",""7,726975639"",""772,6975639"",""3,188259916"""
"2019,Estadual,TJAL,9,2845,7,0,0,10,0,6,0,0,0,0,4,1720528,""17,20528"",""0,286539946"",""28,65399459"",""0,40685185"""
"2019,Estadual,TJAM,10,95935,17,0,15,24,0,31,0,7,9,19,17,2015742,""20,15742"",""1,922369033"",""192,2369033"",""0,843361898"""
"2019,Estadual,TJAP,11,3073,19,0,0,21,0,8,0,0,0,0,0,422396,""4,22396"",""0,073390847"",""7,33908465"",""4,498148657"""
"2019,Estadual,TJBA,12,125442,47,0,0,12,0,5,0,2,0,0,0,7453477,""74,53477"",""0,00120749"",""0,120749014"",""0,630578185"""
"2019,Estadual,TJCE,13,32473,84,0,2,76,0,44,0,10,35,97,92,4680674,""46,80674"",""1,219909782"",""121,9909782"",""1,79461334"""
"2019,Estadual,TJDFT,14,48029,77,0,0,96,3,77,0,8,52,91,49,1573567,""15,73567"",""11,49871597"",""1149,871597"",""4,893341053"""
"2019,Estadual,TJES,15,19223,36,29,16,62,5,51,10,26,33,20,1,2039346,""20,39346"",""3,325085591"",""332,5085591"",""1,765271808"""
"2019,Estadual,TJGO,16,7425,67,246,2227,118,3,36,12,17,25,49,110,3532869,""35,32869"",""1,857413904"",""185,7413904"",""1,896475641"""
"2019,Estadual,TJMA,17,18231,25,2,3,14,0,7,0,11,84,111,45,3503860,""35,0386"",""0,744892775"",""74,48927754"",""0,713498827"""
"2019,Estadual,TJMG,18,214396,91,1,26,119,0,136,1,0,2,97,41,10753756,""107,53756"",""4,375866441"",""437,5866441"",""0,846215964"""
"2019,Estadual,TJMS,19,76416,96,9,3,89,2,49,2,126,53,128,15,1394695,""13,94695"",""10,57435497"",""1057,435497"",""6,883225365"""
"2019,Estadual,TJMT,20,27247,110,10,81,78,3,109,13,126,104,160,152,1700793,""17,00793"",""7,825173316"",""782,5173316"",""6,467571304"""
"2019,Estadual,TJPA,21,12184,27,1,6,65,1,22,1,14,27,71,43,4261815,""42,61815"",""1,235154506"",""123,5154506"",""0,633532896"""
"2019,Estadual,TJPB,22,10028,33,82,158,23,1,26,1,4,29,16,26,2071882,""20,71882"",""2,655556639"",""265,5556639"",""1,5927548"""
"2019,Estadual,TJPE,23,19742,71,12,51,28,1,22,3,7,31,43,15,4954273,""49,54273"",""1,610528931"",""161,0528931"",""1,433106331"""
"2019,Estadual,TJPI,24,4901,43,0,1,23,0,44,0,2,10,17,15,1668899,""16,68899"",""0,384684753"",""38,46847532"",""2,57654897"""
"2019,Estadual,TJPR,25,139479,216,30,138,175,6,158,6,14,8,288,104,5811735,""58,11735"",""4,581420178"",""458,1420178"",""3,716618187"""
"2019,Estadual,TJRJ,26,185367,185,720,1934,149,300,41,22019,7,6,23,11,9031203,""90,31203"",""2,675501813"",""267,5501813"",""2,048453567"""
"2019,Estadual,TJRN,27,24873,18,0,0,17,0,18,0,10,16,36,4,1739974,""17,39974"",""1,939684156"",""193,9684156"",""1,034498217"""
"2019,Estadual,TJRO,28,8775,37,0,1,29,0,23,15,2,36,26,13,612699,""6,12699"",""4,196187688"",""419,6187688"",""6,038854315"""
"2019,Estadual,TJRR,29,3718,7,19,78,7,2,6,7,16,7,12,6,298013,""2,98013"",""3,288447148"",""328,8447148"",""2,34889082"""
"2019,Estadual,TJRS,30,253592,301,47,358,511,14,239,15,37,298,364,162,5839594,""58,39594"",""10,59148975"",""1059,148975"",""5,15446793"""
"2019,Estadual,TJSC,31,101821,23,0,2,36,0,24,0,7,0,12,7,3609751,""36,09751"",""0,234919251"",""23,49192507"",""0,637163062"""
"2019,Estadual,TJSE,32,21269,19,6,11,26,1,20,1,4,24,12,10,1181547,""11,81547"",""2,246207726"",""224,6207726"",""1,608061296"""
"2019,Estadual,TJSP,33,840073,348,2,3,572,0,564,0,61,94,239,319,23575188,""235,75188"",""3,755092006"",""375,5092006"",""1,476128207"""
"2019,Estadual,TJTO,34,27313,30,2,15,29,2,32,5,17,9,16,7,774266,""7,74266"",""3,653783067"",""365,3783067"",""3,874637399"""
"2020,Estadual,TJAC,8,nd,15,50,365,32,27,10,19,0,11,10,4,445352,""4,45352"",""5,159963355"",""515,9963355"",""3,368122294"""
"2020,Estadual,TJAL,9,nd,1,0,0,12,0,12,0,0,0,0,5,1727841,""17,27841"",""0,15973692"",""15,97369202"",""0,057875696"""
"2020,Estadual,TJAM,10,nd,14,0,0,18,0,21,0,3,4,19,33,2090347,""20,90347"",""4,651859237"",""465,1859237"",""0,669745262"""
"2020,Estadual,TJAP,11,nd,29,40,1137,13,70,12,71,0,0,0,0,430408,""4,30408"",""0,151019498"",""15,10194978"",""6,737792978"""
"2020,Estadual,TJBA,12,nd,48,0,0,7,0,8,0,2,0,0,0,7603991,""76,03991"",""0,000657549"",""0,065754944"",""0,631247459"""
"2020,Estadual,TJCE,13,nd,69,0,2,69,0,38,0,15,30,57,85,4708877,""47,08877"",""0,852220179"",""85,2220179"",""1,465317527"""
"2020,Estadual,TJDFT,14,nd,29,48,208,23,6,44,19,47,5,53,55,1594379,""15,94379"",""13,62034999"",""1362,034999"",""1,818889988"""
"2020,Estadual,TJES,15,nd,37,153,767,24,11,42,4,3,48,24,25,2062386,""20,62386"",""2,151391641"",""215,1391641"",""1,794038555"""
"2020,Estadual,TJGO,16,nd,60,10,20,111,0,46,19,25,23,46,109,3580783,""35,80783"",""1,53737325"",""153,737325"",""1,675611172"""
"2020,Estadual,TJMA,17,nd,22,3,9,3,25,4,31,8,82,97,60,3585303,""35,85303"",""0,7221147"",""72,21146999"",""0,613616199"""
"2020,Estadual,TJMG,18,nd,57,0,2,111,0,94,25,1,0,63,48,10816684,""108,16684"",""3,751242063"",""375,1242063"",""0,526963716"""
"2020,Estadual,TJMS,19,nd,67,143,2015,62,50,70,22,94,44,95,12,1409956,""14,09956"",""8,644241381"",""864,4241381"",""4,751921337"""
"2020,Estadual,TJMT,20,nd,42,1,64,31,4,51,13,29,30,115,95,1725961,""17,25961"",""3,686062431"",""368,6062431"",""2,433426943"""
"2020,Estadual,TJPA,21,nd,19,2,4,18,0,28,1,18,2,92,312,4309478,""43,09478"",""2,646724267"",""264,6724267"",""0,440888664"""
"2020,Estadual,TJPB,22,nd,21,42,191,16,5,116,8,1,14,17,8,2082788,""20,82788"",""2,402068766"",""240,2068766"",""1,008263923"""
"2020,Estadual,TJPE,23,nd,60,0,50,12,0,9,3,4,33,35,19,4991475,""49,91475"",""0,838830206"",""83,88302055"",""1,202049494"""
"2020,Estadual,TJPI,24,nd,36,0,0,19,0,47,0,6,8,27,17,1673107,""16,73107"",""0,456635469"",""45,66354692"",""2,151685457"""
"2020,Estadual,TJPR,25,nd,211,5,154,125,4,149,4,17,10,256,134,5859059,""58,59059"",""3,943636683"",""394,3636683"",""3,601260885"""
"2020,Estadual,TJRJ,26,nd,95,0,0,97,0,102,0,9,0,69,4,9084165,""90,84165"",""2,003926613"",""200,3926613"",""1,045775809"""
"2020,Estadual,TJRN,27,nd,15,0,0,6,0,9,0,0,9,10,8,1806269,""18,06269"",""0,642207777"",""64,22077775"",""0,830441092"""
"2020,Estadual,TJRO,28,nd,34,0,1,11,2,19,1,1,62,24,19,882187,""8,82187"",""2,440525648"",""244,0525648"",""3,854058153"""
"2020,Estadual,TJRR,29,nd,7,11,96,8,2,6,13,4,9,15,11,310519,""3,10519"",""1,030532753"",""103,0532753"",""2,254290398"""
"2020,Estadual,TJRS,30,nd,200,31,711,275,15,191,12,42,163,308,150,5863068,""58,63068"",""6,259180347"",""625,9180347"",""3,41118336"""
"2020,Estadual,TJSC,31,nd,16,0,0,4,0,17,0,117,0,148,72,3653943,""36,53943"",""2,538353773"",""253,8353773"",""0,437883131"""
"2020,Estadual,TJSE,32,nd,24,0,8,23,0,17,12,6,27,45,55,1191892,""11,91892"",""1,540408024"",""154,0408024"",""2,01360526"""
"2020,Estadual,TJSP,33,nd,328,2,3,334,3,363,2,47,106,270,307,23765295,""237,65295"",""3,891977777"",""389,1977777"",""1,380163806"""
"2020,Estadual,TJTO,34,nd,40,2,17,21,0,31,0,20,15,29,18,782823,""7,82823"",""3,71603798"",""371,603798"",""5,109711902"""
"2020,Estadual,TJ,999991,0,1596,543,5824,1485,224,1556,279,519,735,1924,1665,108038336,""1080,38336"",""2,955145477"",""295,5145477"",""1,477253408"""
"2021,Estadual,TJAC,8,nd,8,44,466,27,22,13,25,3,0,14,8,451529,""4,51529"",""9,822181964"",""982,2181964"",""1,771757739"""
"2021,Estadual,TJAL,9,nd,7,0,0,12,0,8,0,2,0,3,5,1734960,""17,3496"",""0,289920229"",""28,99202287"",""0,403467515"""
"2021,Estadual,TJAM,10,nd,54,11,71,59,2,24,1,5,20,23,31,2121287,""21,21287"",""1,153544994"",""115,3544994"",""2,545624425"""
"2021,Estadual,TJAP,11,nd,19,48,1105,27,59,11,73,0,0,0,0,438319,""4,38319"",""0,152856709"",""15,28567094"",""4,334742505"""
"2021,Estadual,TJBA,12,nd,101,3,120,36,2,13,4,3,0,15,29,7631823,""76,31823"",""0,853007204"",""85,30072042"",""1,323405954"""
"2021,Estadual,TJCE,13,nd,85,0,1,93,0,37,1,13,35,58,107,4736287,""47,36287"",""0,76895678"",""76,89567799"",""1,794654758"""
"2021,Estadual,TJDFT,14,nd,48,89,258,56,4,51,21,31,39,35,42,1614824,""16,14824"",""10,29709739"",""1029,709739"",""2,972460157"""
"2021,Estadual,TJES,15,nd,39,127,870,42,13,65,24,5,60,21,22,2084946,""20,84946"",""2,494069391"",""249,4069391"",""1,870552043"""
